pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,2020-08-05,72.6,2.23,6.04,Hyun Jin Ryu,542303,547943,null,ball,,,,,14,null,R,R,L,ATL,TOR,B,null,null,2,2,2020,-1,-1.2,1.18,0.9,null,null,null,2,1,Bot,null,null,,,643376,,null,-0.466182543,-105.6001273,-0.626845267,-6.993638373,21.05255798,-41.42065174,3.6,1.79,null,null,null,72.6,2740,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.77,null,null,null,null,null,null,null,6,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2020-08-05,90.5,2.43,5.8,Hyun Jin Ryu,542303,547943,null,foul,,,,,6,null,R,R,L,ATL,TOR,S,null,null,2,1,2020,1,1,0.3,2.48,null,null,null,2,1,Bot,null,null,,,643376,,null,-7.618844481,-131.5900541,-4.596720771,13.78654985,27.81282281,-19.32637118,3.41,1.56,null,null,null,91.4,2053,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.65,null,null,null,null,null,null,null,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2020-08-05,79.1,2.52,5.77,Hyun Jin Ryu,542303,547943,null,ball,,,,,12,null,R,R,L,ATL,TOR,B,null,null,1,1,2020,1,0.9,2.29,3.06,null,null,null,2,1,Bot,null,null,,,643376,,null,-2.438099474,-115.1347806,-0.83711084,9.558928779,22.47709206,-23.97596243,3.5,1.67,null,null,null,79.5,1667,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.83,null,null,null,null,null,null,null,6,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2020-08-05,87.2,2.18,5.97,Hyun Jin Ryu,542303,547943,null,foul,,,,,7,null,R,R,L,ATL,TOR,S,null,null,1,0,2020,0,0.7,-0.38,1.95,null,null,null,2,1,Bot,null,null,,,643376,,null,-6.139218928,-126.8713001,-5.056292115,0.817645041,23.29614388,-23.66612387,3.41,1.56,null,null,null,88.2,2096,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.78,null,null,null,null,null,null,null,6,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,2020-08-05,71.2,2.32,6.06,Hyun Jin Ryu,542303,547943,null,ball,,,,,14,null,R,R,L,ATL,TOR,B,null,null,0,0,2020,-0.9,-1.2,1.67,1.81,null,null,null,2,1,Bot,null,null,,,643376,,null,0.328351272,-103.6614034,1.337626566,-6.80249335,19.67604132,-41.24836161,3.48,1.69,null,null,null,71.2,2645,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.95,null,null,null,null,null,null,null,6,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2020-08-05,90.1,2.32,5.96,Hyun Jin Ryu,621020,547943,strikeout,swinging_strike,,,,,2,Dansby Swanson strikes out swinging.  ,R,R,L,ATL,TOR,S,2,null,2,2,2020,0.8,1,0.06,3.42,null,null,null,1,1,Bot,null,null,,,643376,,null,-7.330997566,-131.0705657,-2.526895436,10.65311857,26.61063141,-20.16127838,3.41,1.56,null,null,null,90.8,2087,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.84,null,null,0,1,0,0,null,5,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2020-08-05,71.6,2.14,6.21,Hyun Jin Ryu,621020,547943,null,ball,,,,,12,null,R,R,L,ATL,TOR,B,null,null,1,2,2020,-1,-1.1,1.1,3.69,null,null,null,1,1,Bot,null,null,,,643376,,null,-0.399958741,-104.0721125,4.483121074,-7.023219556,19.07898295,-41.2333915,3.5,1.79,null,null,null,71.5,2610,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,54.05,null,null,null,null,null,null,null,5,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-05,87.1,2.49,5.99,Hyun Jin Ryu,621020,547943,null,foul,,,,,7,null,R,R,L,ATL,TOR,S,null,null,1,2,2020,0.1,0.8,-0.63,1.96,null,null,660670,0,1,Bot,null,null,,,643376,,null,-7.843025526,-126.5914561,-5.133760087,2.965429486,24.31585574,-23.05149467,3.41,1.56,null,null,null,87.9,2004,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.75,null,null,null,null,null,null,null,5,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-05,80,2.67,5.84,Hyun Jin Ryu,621020,547943,null,foul,,,,,14,null,R,R,L,ATL,TOR,S,null,null,1,1,2020,1.2,0.5,0.83,1.38,null,null,660670,0,1,Bot,null,null,,,643376,,null,-6.282430877,-116.3480776,-4.168794194,11.77153953,21.67883855,-26.67691995,3.41,1.56,10,49.8,-7,80.5,1696,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.89,null,null,null,null,null,null,null,5,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-05,87.1,2.46,6.04,Hyun Jin Ryu,621020,547943,null,swinging_strike,,,,,4,null,R,R,L,ATL,TOR,S,null,null,1,0,2020,-0.1,0.9,-0.42,2.18,null,null,660670,0,1,Bot,null,null,,,643376,,null,-6.828967691,-126.6970942,-4.996105568,0.662831423,24.64863606,-21.80700685,3.41,1.56,null,null,null,87.9,2081,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.8,null,null,null,null,null,null,null,5,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-05,88.4,2.57,5.92,Hyun Jin Ryu,621020,547943,null,ball,,,,,14,null,R,R,L,ATL,TOR,B,null,null,0,0,2020,1.3,0.7,1.22,1.87,null,null,660670,0,1,Bot,null,null,,,643376,,null,-6.00030529,-128.5165616,-5.264365903,15.45037345,25.89600267,-23.7956439,3.57,1.82,null,null,null,89.1,1937,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.77,null,null,null,null,null,null,null,5,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-05,90.7,2.43,5.93,Hyun Jin Ryu,660670,547943,walk,ball,,,,,14,Ronald Acuna walks.  ,R,R,L,ATL,TOR,B,null,null,3,1,2020,1.3,0.8,2.37,2.37,null,null,null,0,1,Bot,null,null,,,643376,,null,-3.01259698,-131.9886032,-4.67194186,16.31038685,27.69837538,-22.27698677,3.62,1.77,null,null,null,91.2,2030,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.93,null,null,0.7,1,0,0,null,4,5,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2020-08-05,87.2,2.16,6.11,Hyun Jin Ryu,660670,547943,null,ball,,,,,13,null,R,R,L,ATL,TOR,B,null,null,2,1,2020,-0.1,1,-1.01,2.36,null,null,null,0,1,Bot,null,null,,,643376,,null,-7.405603593,-126.7967015,-4.884751309,0.004524072,24.19488431,-20.89411261,3.62,1.82,null,null,null,87.9,2084,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.87,null,null,null,null,null,null,null,4,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,2020-08-05,79.6,2.63,5.95,Hyun Jin Ryu,660670,547943,null,foul,,,,,5,null,R,R,L,ATL,TOR,S,null,null,2,0,2020,0.9,1.2,0.05,2.4,null,null,null,0,1,Bot,null,null,,,643376,,null,-7.264157464,-115.673829,-3.310168451,8.980076744,20.9139173,-20.90937435,3.37,1.53,394,104.2,32,79.9,1694,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.99,null,null,null,null,null,null,null,4,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2020-08-05,89.3,2.23,6.06,Hyun Jin Ryu,660670,547943,null,ball,,,,,14,null,R,R,L,ATL,TOR,B,null,null,1,0,2020,0.9,1.3,1.08,2.45,null,null,null,0,1,Bot,null,null,,,643376,,null,-4.655615141,-129.8639619,-5.586166638,10.64292727,26.75704633,-16.79025702,3.55,1.69,null,null,null,89.8,2024,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,53.93,null,null,null,null,null,null,null,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2020-08-05,89.2,2.42,6.07,Hyun Jin Ryu,660670,547943,null,ball,,,,,12,null,R,R,L,ATL,TOR,B,null,null,0,0,2020,0.9,1.2,1.74,3.19,null,null,null,0,1,Bot,null,null,,,643376,,null,-3.577873924,-129.9029107,-3.590301606,10.95089994,26.13651115,-18.17089685,3.57,1.72,null,null,null,89.7,1982,,630307,547943,643376,665489,624415,592273,666182,666971,546990,606192,54.02,null,null,null,null,null,null,null,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
SI,2020-07-30,88.6,2.48,5.83,Hyun Jin Ryu,435559,547943,strikeout,called_strike,,,,,1,Kurt Suzuki called out on strikes.  ,R,R,L,TOR,WSH,S,2,null,2,2,2020,1.2,0.9,-0.82,2.82,null,452678,null,0,5,Top,null,null,,,643376,,null,-10.55434344,-128.7803897,-3.184436391,14.86712385,22.64169041,-21.98634062,3.14,1.48,null,null,null,89.9,1980,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.7,null,null,0,1,0,0,null,42,5,Sinker,2,5,5,2,5,2,5,2,Standard,Standard
CU,2020-07-30,71.5,2.21,6.16,Hyun Jin Ryu,435559,547943,null,blocked_ball,,,,,13,null,R,R,L,TOR,WSH,B,null,null,1,2,2020,-0.9,-1.2,-0.23,0.16,null,452678,null,0,5,Top,null,null,,,643376,,null,-3.242584126,-104.0266429,-2.297647052,-6.269900768,18.71896541,-40.43350881,3.1,1.36,null,null,null,71.8,2648,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.77,null,null,null,null,null,null,null,42,4,Curveball,2,5,5,2,5,2,5,2,Standard,Standard
FC,2020-07-30,82.2,2.54,5.95,Hyun Jin Ryu,435559,547943,null,foul,,,,,3,null,R,R,L,TOR,WSH,S,null,null,1,1,2020,-0.3,0.2,0.59,3.2,null,452678,null,0,5,Top,null,null,,,643376,,null,-3.824351891,-119.8343957,-0.170156648,-2.605446371,19.70530567,-30.4950126,3.32,1.51,165,66.4,63,83.4,2047,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.83,null,null,null,null,null,null,null,42,3,Cutter,2,5,5,2,5,2,5,2,Standard,Standard
SI,2020-07-30,87.9,2.57,5.75,Hyun Jin Ryu,435559,547943,null,ball,,,,,9,null,R,R,L,TOR,WSH,B,null,null,0,1,2020,1.1,0.7,0.36,1.39,null,452678,null,0,5,Top,null,null,,,643376,,null,-7.695779268,-127.7884509,-6.122983258,13.41055696,23.46418895,-22.98688595,3.13,1.44,null,null,null,89.3,1965,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.54,null,null,null,null,null,null,null,42,2,Sinker,2,5,5,2,5,2,5,2,Standard,Standard
FF,2020-07-30,87.4,2.57,5.68,Hyun Jin Ryu,435559,547943,null,called_strike,,,,,9,null,R,R,L,TOR,WSH,S,null,null,0,0,2020,1.1,0.9,0.72,1.89,null,452678,null,0,5,Top,null,null,,,643376,,null,-6.816586282,-127.2663153,-4.975833796,13.40917601,21.72936868,-21.68314936,3.12,1.46,null,null,null,89,1974,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.63,null,null,null,null,null,null,null,42,1,4-Seam Fastball,2,5,5,2,5,2,5,2,Standard,Standard
FC,2020-07-30,83.5,2.59,5.89,Hyun Jin Ryu,452678,547943,double,hit_into_play_score,,,,,6,Asdrubal Cabrera doubles (2) on a line drive to right fielder Cavan Biggio.   Starlin Castro scores.  ,R,R,L,TOR,WSH,X,9,line_drive,2,2,2020,-0.4,0.3,0.52,2.21,null,516770,null,0,5,Top,193,61.28,,,643376,,null,-4.005870627,-121.6094988,-2.805079264,-3.332817679,21.87797927,-28.47919242,3.37,1.53,362,99.3,25,84.6,2079,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.7,0.529,0.711,1.25,1,1,1,6,41,6,Cutter,2,4,4,2,4,2,4,2,Standard,Standard
CU,2020-07-30,70.6,2.08,6.01,Hyun Jin Ryu,452678,547943,null,ball,,,,,13,null,R,R,L,TOR,WSH,B,null,null,1,2,2020,-1,-1.2,-1.48,1.15,null,516770,null,0,5,Top,null,null,,,643376,,null,-5.296901476,-102.6798742,0.274046828,-6.174005358,17.60457356,-41.21487059,3.3,1.57,null,null,null,71.2,2582,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.65,null,null,null,null,null,null,null,41,5,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2020-07-30,88.1,2.62,5.72,Hyun Jin Ryu,452678,547943,null,foul,,,,,3,null,R,R,L,TOR,WSH,S,null,null,1,2,2020,0.7,1.1,0.39,3.18,null,516770,null,0,5,Top,null,null,,,643376,,null,-7.025035796,-128.2547683,-2.582319863,9.465353437,21.49514706,-19.18787808,3.37,1.53,309,88.1,40,89.7,1963,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.67,null,null,null,null,null,null,null,41,4,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2020-07-30,87.3,2.71,5.68,Hyun Jin Ryu,452678,547943,null,called_strike,,,,,6,null,R,R,L,TOR,WSH,S,null,null,1,1,2020,0.8,1.3,0.75,2.51,null,516770,null,0,5,Top,null,null,,,643376,,null,-6.382240069,-127.1374332,-4.205567838,9.515916265,22.97157142,-17.75133653,3.33,1.62,null,null,null,89,2010,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.48,null,null,null,null,null,null,null,41,3,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
FC,2020-07-30,84.4,2.59,5.92,Hyun Jin Ryu,452678,547943,null,ball,,,,,12,null,R,R,L,TOR,WSH,B,null,null,0,1,2020,0,0.6,1.59,2.85,null,516770,null,0,5,Top,null,null,,,643376,,null,-2.288711914,-123.0999787,-2.062136471,0.063437521,20.20526748,-26.12592445,3.35,1.59,null,null,null,85.5,1971,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,54.02,null,null,null,null,null,null,null,41,2,Cutter,2,4,4,2,4,2,4,2,Standard,Standard
SI,2020-07-30,86.6,2.67,5.78,Hyun Jin Ryu,452678,547943,null,called_strike,,,,,5,null,R,R,L,TOR,WSH,S,null,null,0,0,2020,1.2,0.7,0.15,2.22,null,516770,null,0,5,Top,null,null,,,643376,,null,-8.568215868,-126.033398,-3.962919754,14.35665525,20.54121918,-23.72053293,3.37,1.58,null,null,null,88.4,1915,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.53,null,null,null,null,null,null,null,41,1,Sinker,2,4,4,2,4,2,4,2,Standard,Standard
CU,2020-07-30,70.1,2.43,6.04,Hyun Jin Ryu,516770,547943,double,hit_into_play_no_out,,,,,13,Starlin Castro doubles (2) on a line drive to left fielder Lourdes Gurriel Jr. ,R,R,L,TOR,WSH,X,7,line_drive,1,1,2020,-1.2,-1.3,-0.37,1.03,null,null,null,0,5,Top,40.78,111.09,,,643376,,null,-3.415861787,-102.0202189,0.146620493,-7.698032688,18.67477404,-41.1702657,3.47,1.59,289,92.2,22,69.9,2595,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,54.12,0.2,0.19,1.25,1,1,1,3,40,3,Curveball,2,4,4,2,4,2,4,2,Standard,Standard
FF,2020-07-30,87.5,2.45,5.87,Hyun Jin Ryu,516770,547943,null,ball,,,,,12,null,R,R,L,TOR,WSH,B,null,null,0,1,2020,0.7,1,0.18,3.93,null,null,null,0,5,Top,null,null,,,643376,,null,-6.949523827,-127.4320526,-0.771769288,8.807530805,23.33033303,-20.70299682,3.62,1.63,null,null,null,88.7,2079,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.78,null,null,null,null,null,null,null,40,2,4-Seam Fastball,2,4,4,2,4,2,4,2,Standard,Standard
FC,2020-07-30,84,2.43,6.04,Hyun Jin Ryu,516770,547943,null,called_strike,,,,,2,null,R,R,L,TOR,WSH,S,null,null,0,0,2020,0.1,0.8,-0.25,3.06,null,null,null,0,5,Top,null,null,,,643376,,null,-6.456212754,-122.3921175,-2.24401631,2.152448504,20.15971595,-23.73124473,3.64,1.6,null,null,null,84.9,2034,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,54.07,null,null,null,null,null,null,null,40,1,Cutter,2,4,4,2,4,2,4,2,Standard,Standard
CU,2020-07-30,68,2.12,6.12,Hyun Jin Ryu,594809,547943,field_out,hit_into_play,,,,,5,Adam Eaton pops out to second baseman Joe Panik.  ,R,L,L,TOR,WSH,X,4,popup,0,2,2020,-1.1,-1.2,-0.26,2.15,null,null,null,2,4,Top,156.61,112.34,,,643376,,null,-2.773958285,-98.98060632,2.469455822,-6.593846074,16.32164359,-40.710373,3.29,1.49,222,85,54,68.6,2438,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.65,0.007,0.006,0,1,0,0,3,33,6,Curveball,1,4,4,1,4,1,4,1,Standard,Standard
FF,2020-07-30,90.5,2.32,5.79,Hyun Jin Ryu,594809,547943,null,foul,,,,,5,null,R,L,L,TOR,WSH,S,null,null,0,2,2020,0.5,1.2,0.25,2.23,null,null,null,2,4,Top,null,null,,,643376,,null,-6.209162363,-131.6198661,-5.697007329,6.590433664,25.29514806,-16.65082139,3.29,1.49,null,null,null,91.6,2082,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.7,null,null,null,null,null,null,null,33,5,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard
FC,2020-07-30,83,2.26,6.02,Hyun Jin Ryu,594809,547943,null,foul,,,,,1,null,R,L,L,TOR,WSH,S,null,null,0,2,2020,-0.3,0.5,-0.43,2.76,null,null,null,2,4,Top,null,null,,,643376,,null,-5.578805686,-120.7927601,-2.066697683,-2.116577298,22.35548249,-26.79043663,3.29,1.49,270,83.3,46,83.7,1994,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.9,null,null,null,null,null,null,null,33,4,Cutter,1,4,4,1,4,1,4,1,Standard,Standard
FF,2020-07-30,89.6,2.32,5.8,Hyun Jin Ryu,594809,547943,null,foul,,,,,11,null,R,L,L,TOR,WSH,S,null,null,0,2,2020,0.9,1,-0.94,2.5,null,null,null,2,4,Top,null,null,,,643376,,null,-10.07821234,-130.2927385,-4.44005705,12.22826184,22.70448398,-19.73703349,3.29,1.49,241,72.3,36,91.3,2088,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.52,null,null,null,null,null,null,null,33,3,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard
FF,2020-07-30,89.4,2.21,5.88,Hyun Jin Ryu,594809,547943,null,foul,,,,,7,null,R,L,L,TOR,WSH,S,null,null,0,1,2020,0.8,1,-0.44,2.02,null,null,null,2,4,Top,null,null,,,643376,,null,-8.210094814,-129.9049698,-5.793322518,10.15423503,24.23589352,-19.31582449,3.29,1.49,244,75.3,34,90.6,2013,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.64,null,null,null,null,null,null,null,33,2,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard
FC,2020-07-30,83,2.31,5.99,Hyun Jin Ryu,594809,547943,null,called_strike,,,,,1,null,R,L,L,TOR,WSH,S,null,null,0,0,2020,-0.3,0.3,-0.63,3.2,null,null,null,2,4,Top,null,null,,,643376,,null,-6.215541395,-120.9315931,-0.5670431,-1.860400013,19.80849296,-29.39645023,3.11,1.43,null,null,null,84.2,1995,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.85,null,null,null,null,null,null,null,33,1,Cutter,1,4,4,1,4,1,4,1,Standard,Standard
CH,2020-07-30,79.1,2.61,5.64,Hyun Jin Ryu,607208,547943,field_out,hit_into_play,,,,,8,"Trea Turner grounds out, second baseman Joe Panik to first baseman Rowdy Tellez.  ",R,R,L,TOR,WSH,X,4,ground_ball,3,2,2020,0.8,0.4,-0.16,1.75,null,null,null,1,4,Top,147.51,133.66,,,643376,,null,-7.617801783,-115.0010016,-2.518222733,8.38340156,18.38001896,-28.45064243,3.47,1.59,123,84.7,7,80.5,1352,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.52,0.436,0.392,0,1,0,0,4,32,6,Changeup,1,4,4,1,4,1,4,1,Standard,Standard
FC,2020-07-30,85.6,2.56,5.9,Hyun Jin Ryu,607208,547943,null,ball,,,,,14,null,R,R,L,TOR,WSH,B,null,null,2,2,2020,-0.3,0.4,0.81,1.34,null,null,null,1,4,Top,null,null,,,643376,,null,-3.610674228,-124.7433658,-5.500921962,-2.274491358,19.63957606,-27.00053892,3.16,1.61,null,null,null,87.1,2091,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.81,null,null,null,null,null,null,null,32,5,Cutter,1,4,4,1,4,1,4,1,Standard,Standard
CU,2020-07-30,69.7,2.41,5.94,Hyun Jin Ryu,607208,547943,null,foul,,,,,11,null,R,R,L,TOR,WSH,S,null,null,2,1,2020,-1.2,-1.1,-0.93,2.57,null,null,null,1,4,Top,null,null,,,643376,,null,-4.530833367,-101.3209652,3.022170993,-7.221965265,16.56729314,-40.25555577,3.47,1.59,16,94.5,-11,70,2420,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.95,null,null,null,null,null,null,null,32,4,Curveball,1,4,4,1,4,1,4,1,Standard,Standard
SI,2020-07-30,89.3,2.55,5.74,Hyun Jin Ryu,607208,547943,null,ball,,,,,14,null,R,R,L,TOR,WSH,B,null,null,1,1,2020,1.1,0.7,0.11,1.24,null,null,null,1,4,Top,null,null,,,643376,,null,-8.308953376,-129.7328545,-6.607063897,13.64087377,23.54105569,-23.34379388,3.39,1.67,null,null,null,90.6,1966,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.64,null,null,null,null,null,null,null,32,3,Sinker,1,4,4,1,4,1,4,1,Standard,Standard
FC,2020-07-30,83.7,2.51,5.95,Hyun Jin Ryu,607208,547943,null,ball,,,,,12,null,R,R,L,TOR,WSH,B,null,null,0,1,2020,-0.2,0.3,1.1,2.96,null,null,null,1,4,Top,null,null,,,643376,,null,-2.964781807,-122.1075405,-1.28655077,-1.209826721,20.09864325,-28.76500814,3.43,1.71,null,null,null,85.1,1968,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.82,null,null,null,null,null,null,null,32,2,Cutter,1,4,4,1,4,1,4,1,Standard,Standard
CU,2020-07-30,69.8,2.33,6.07,Hyun Jin Ryu,607208,547943,null,called_strike,,,,,14,null,R,R,L,TOR,WSH,S,null,null,0,0,2020,-1.1,-1.1,1.06,2.27,null,null,null,1,4,Top,null,null,,,643376,,null,-0.622377004,-101.5709246,2.289625599,-7.573182746,16.47982248,-40.69507765,3.39,1.69,null,null,null,70.3,2502,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.86,null,null,null,null,null,null,null,32,1,Curveball,1,4,4,1,4,1,4,1,Standard,Standard
CH,2020-07-30,78.9,2.77,5.65,Hyun Jin Ryu,572191,547943,home_run,hit_into_play_score,,,,,8,Michael A.   Taylor homers (2) on a fly ball to center field.   Carter Kieboom scores.  ,R,R,L,TOR,WSH,X,null,fly_ball,1,2,2020,1.1,0.3,0.02,1.58,null,null,666198,1,4,Top,112.67,15.37,,,643376,,null,-8.085055688,-114.7604258,-2.764511746,10.84795548,18.64338842,-28.8806776,3.55,1.63,427,103.2,30,80.3,1471,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.5,0.85,1.563,2,1,0,3,6,31,5,Changeup,1,2,2,1,2,1,2,1,Standard,Strategic
FC,2020-07-30,85.3,2.6,5.88,Hyun Jin Ryu,572191,547943,null,ball,,,,,12,null,R,R,L,TOR,WSH,B,null,null,0,2,2020,0,0.5,1.42,3.02,null,null,666198,1,4,Top,null,null,,,643376,,null,-2.719494605,-124.3675486,-1.618838934,0.045192568,19.33326379,-26.7515515,3.31,1.52,null,null,null,86.8,2063,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.89,null,null,null,null,null,null,null,31,4,Cutter,1,2,2,1,2,1,2,1,Standard,Strategic
FF,2020-07-30,88.7,2.56,5.79,Hyun Jin Ryu,572191,547943,null,foul,,,,,2,null,R,R,L,TOR,WSH,S,null,null,0,2,2020,0.8,1.1,-0.22,3.26,null,null,666198,1,4,Top,null,null,,,643376,,null,-8.607093937,-129.0021685,-2.540121658,10.8690095,23.33681769,-19.25918358,3.55,1.63,247,75.1,41,90,2083,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.65,null,null,null,null,null,null,null,31,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Strategic
CH,2020-07-30,78.3,2.85,5.59,Hyun Jin Ryu,572191,547943,null,foul,,,,,9,null,R,R,L,TOR,WSH,S,null,null,0,1,2020,1.2,0.7,0.43,1.85,null,null,666198,1,4,Top,null,null,,,643376,,null,-7.456891017,-113.8831135,-2.514562798,11.42079787,18.91281421,-26.14499386,3.55,1.63,4,68.5,-36,79.7,1533,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.45,null,null,null,null,null,null,null,31,2,Changeup,1,2,2,1,2,1,2,1,Standard,Standard
SI,2020-07-30,89.4,2.55,5.76,Hyun Jin Ryu,572191,547943,null,foul,,,,,9,null,R,R,L,TOR,WSH,S,null,null,0,0,2020,1.3,0.7,0.46,1.87,null,null,666198,1,4,Top,null,null,,,643376,,null,-7.972348445,-130.0066135,-5.132819279,16.54399396,25.43949551,-23.33220552,3.55,1.63,294,89,44,90.3,1982,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.8,null,null,null,null,null,null,null,31,1,Sinker,1,2,2,1,2,1,2,1,Standard,Standard
FF,2020-07-30,88.3,2.57,5.89,Hyun Jin Ryu,645302,547943,strikeout,swinging_strike,,,,,12,Victor Robles strikes out swinging.  ,R,R,L,TOR,WSH,S,2,null,1,2,2020,0.8,1.1,0.03,3.87,null,null,666198,0,4,Top,null,null,,,643376,,null,-7.909990874,-128.5084372,-1.267124983,10.31101879,24.11923204,-19.43941971,3.37,1.53,null,null,null,89.4,2036,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.76,null,null,0,1,0,0,null,30,4,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard
CU,2020-07-30,71.2,2.27,6.09,Hyun Jin Ryu,645302,547943,null,blocked_ball,,,,,13,null,R,R,L,TOR,WSH,B,null,null,0,2,2020,-0.9,-1.1,-2.3,-0.22,null,null,666198,0,4,Top,null,null,,,643376,,null,-7.468799223,-103.3857959,-2.829212189,-5.228246608,19.09529862,-39.99144364,3.46,1.54,null,null,null,71.6,2527,,630917,547943,643376,642133,605412,592273,666182,666971,606192,624415,53.56,null,null,null,null,null,null,null,30,3,Curveball,1,2,2,1,2,1,2,1,Standard,Standard
